fight.id,winner,loser,method,round,time,weight.class.id,event,date,fight.order,title.fight,five.rounds
UFC2014041913,Derrick Lewis,Jack May,KO/TKO,1,4:23,1,UFC on Fox 11: Werdum vs. Browne,4/19/14,13,0,0
UFC2014041601,Tim Kennedy,Michael Bisping,Decision - Unanimous,5,5:00,3,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,1,0,1
UFC2014041602,Patrick Cote,Kyle Noke,Decision - Unanimous,3,5:00,4,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,2,0,0
UFC2014041603,Elias Theodorou,Sheldon Westcott,KO/TKO,2,4:41,3,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,3,0,0
UFC2014041604,Chad Laprise,Olivier Aubin-Mercier,Decision - Split,3,5:00,4,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,4,0,0
UFC2014041605,Dustin Poirier,Akira Corassani,KO/TKO,2,0:42,6,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,5,0,0
UFC2014041606,KJ Noons,Sam Stout,KO/TKO,1,0:30,4,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,6,0,0
UFC2014041607,Sarah Kaufman,Leslie Smith,Decision - Unanimous,3,5:00,25,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,7,0,0
UFC2014041608,Ryan Jimmo,Sean O'Connell,KO/TKO,1,4:27,2,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,8,0,0
UFC2014041609,George Roop,Dustin Kimura,Decision - Unanimous,3,5:00,7,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,9,0,0
UFC2014041610,Mark Bocek,Mike de la Torre,Decision - Split,3,5:00,5,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,10,0,0
UFC2014041611,Nordine Taleb,Vik Grujic,Decision - Unanimous,3,5:00,3,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,11,0,0
UFC2014041612,Richard Walsh,Chris Indich,Decision - Unanimous,3,5:00,4,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,12,0,0
UFC2014041613,Mitch Gagnon,Tim Gorman,Decision - Unanimous,3,5:00,7,The Ultimate Fighter Nations Finale: Bisping vs. Kennedy,4/16/14,13,0,0
UFC2014041101,Roy Nelson,Antonio Rodrigo Nogueira,KO/TKO,1,3:37,1,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,1,0,1
UFC2014041102,Clay Guida,Tatsuya Kawajiri,Decision - Unanimous,3,5:00,6,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,2,0,0
UFC2014041103,Ryan LaFlare,John Howard,Decision - Unanimous,3,5:00,4,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,3,0,0
UFC2014041104,Ramsey Nijem,Beneil Dariush,KO/TKO,1,4:20,5,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,4,0,0
UFC2014041105,Jared Rosholt,Daniel Omielanczuk,Decision - Unanimous,3,5:00,1,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,5,0,0
UFC2014041106,Thales Leites,Trevor Smith,KO/TKO,1,0:45,3,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,6,0,0
UFC2014041107,Jim Alers,Alan Omer,Decision - Split,3,5:00,6,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,7,0,0
UFC2014041108,Rani Yahya,Johnny Bedford,No Contest,1,0:39,7,UFC Fight Night 39: Minotauro vs. Nelson,4/11/14,8,0,0
UFC2014032301,Dan Henderson,Mauricio Rua,KO/TKO,3,1:31,2,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,1,0,1
UFC2014032302,CB Dollaway,Cezar Ferreira,KO/TKO,1,0:39,3,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,2,0,0
UFC2014032303,Leonardo Santos,Norman Parke,Draw,3,5:00,5,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,3,0,0
UFC2014032304,Fabio Maldonado,Gian Villante,Decision - Unanimous,3,5:00,2,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,4,0,0
UFC2014032305,Michel Prazeres,Mairbeck Taisumov,Decision - Unanimous,3,5:00,5,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,5,0,0
UFC2014032306,Rony Jason,Steven Siler,KO/TKO,1,1:17,6,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,6,0,0
UFC2014032307,Thiago Santos,Ronny Markes,KO/TKO,1,0:53,3,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,7,0,0
UFC2014032308,Jussier Da Silva,Scott Jorgensen,Submission,1,3:07,8,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,8,0,0
UFC2014032309,Kenny Robertson,Thiago Perpetuo,Submission,1,1:45,4,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,9,0,0
UFC2014032310,Hans Stringer,Francimar Barroso,Decision - Split,3,5:00,2,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,10,0,0
UFC2014032311,Godofredo Pepey,Noad Lahat,KO/TKO,1,2:39,6,UFC Fight Night 38: Shogun vs. Henderson,3/23/14,11,0,0
UFC2014031501,Johny Hendricks,Robbie Lawler,Decision - Unanimous,5,5:00,4,UFC 171: Hendricks vs. Lawler,3/15/14,1,1,1
UFC2014031502,Tyron Woodley,Carlos Condit,KO/TKO,2,2:00,4,UFC 171: Hendricks vs. Lawler,3/15/14,2,0,0
UFC2014031503,Myles Jury,Diego Sanchez,Decision - Unanimous,3,5:00,5,UFC 171: Hendricks vs. Lawler,3/15/14,3,0,0
UFC2014031504,Hector Lombard,Jake Shields,Decision - Unanimous,3,5:00,4,UFC 171: Hendricks vs. Lawler,3/15/14,4,0,0
UFC2014031505,Ovince Saint Preux,Nikita Krylov,Submission,1,1:29,2,UFC 171: Hendricks vs. Lawler,3/15/14,5,0,0
UFC2014031506,Kelvin Gastelum,Rick Story,Decision - Split,3,5:00,4,UFC 171: Hendricks vs. Lawler,3/15/14,6,0,0
UFC2014031507,Jessica Andrade,Raquel Pennington,Decision - Split,3,5:00,25,UFC 171: Hendricks vs. Lawler,3/15/14,7,0,0
UFC2014031508,Dennis Bermudez,Jimy Hettes,KO/TKO,3,2:57,6,UFC 171: Hendricks vs. Lawler,3/15/14,8,0,0
UFC2014031509,Alex Garcia,Sean Spencer,Decision - Split,3,5:00,4,UFC 171: Hendricks vs. Lawler,3/15/14,9,0,0
UFC2014031510,Francisco Trevino,Renee Forte,Decision - Unanimous,3,5:00,5,UFC 171: Hendricks vs. Lawler,3/15/14,10,0,0
UFC2014031511,Justin Scoggins,Will Campuzano,Decision - Unanimous,3,5:00,8,UFC 171: Hendricks vs. Lawler,3/15/14,11,0,0
UFC2014031512,Sean Strickland,Robert McDaniel,Submission,1,4:33,3,UFC 171: Hendricks vs. Lawler,3/15/14,12,0,0
UFC2014031513,Robert Whiteford,Daniel Pineda,Decision - Unanimous,3,5:00,6,UFC 171: Hendricks vs. Lawler,3/15/14,13,0,0
UFC2014030801,Alexander Gustafsson,Jimi Manuwa,KO/TKO,2,1:18,2,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,1,0,1
UFC2014030802,Michael Johnson,Melvin Guillard,Decision - Unanimous,3,5:00,5,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,2,0,0
UFC2014030803,Brad Pickett,Neil Seery,Decision - Unanimous,3,5:00,8,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,3,0,0
UFC2014030804,Gunnar Nelson,Omari Akhmedov,Submission,1,4:36,4,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,4,0,0
UFC2014030805,Ilir Latifi,Cyrille Diabate,Submission,1,3:02,2,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,5,0,0
UFC2014030806,Luke Barnatt,Mats Nilsson,KO/TKO,1,4:24,3,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,6,0,0
UFC2014030807,Claudio Henrique da Silva,Brad Scott,Decision - Unanimous,3,5:00,3,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,7,0,0
UFC2014030808,Igor Araujo,Danny Mitchell,Decision - Unanimous,3,5:00,4,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,8,0,0
UFC2014030809,Phil Harris,Louis Gaudinot,No Contest,1,1:13,8,UFC Fight Night 37: Gustafsson vs. Manuwa,3/8/14,9,0,0
UFC2014030101,Dong Hyun Kim,John Hathaway,KO/TKO,3,1:02,4,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,1,0,1
UFC2014030102,Lipeng Zhang,Sai Wang,Decision - Split,3,5:00,4,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,2,0,0
UFC2014030103,Matt Mitrione,Shawn Jordan,KO/TKO,1,4:59,1,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,3,0,0
UFC2014030104,Hatsu Hioki,Ivan Menjivar,Decision - Unanimous,3,5:00,6,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,4,0,0
UFC2014030105,Yui Chul Nam,Kazuki Tokudome,Decision - Split,3,5:00,5,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,5,0,0
UFC2014030106,Vaughan Lee,Nam Phan,Decision - Unanimous,3,5:00,7,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,6,0,0
UFC2014030107,Anying Wang,Albert Cheng,TKO - Doctor's Stoppage,1,5:00,4,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,7,0,0
UFC2014030108,Mark Eddiva,Jumabieke Tuerxun,Decision - Unanimous,3,5:00,6,The Ultimate Fighter China Finale: Kim vs. Hathaway,3/1/14,8,0,0
UFC2014022201,Ronda Rousey,Sara McMann,KO/TKO,1,1:06,25,UFC 170: Rousey vs. McMann,2/22/14,1,1,1
UFC2014022202,Daniel Cormier,Patrick Cummins,KO/TKO,1,1:19,2,UFC 170: Rousey vs. McMann,2/22/14,2,0,0
UFC2014022203,Rory MacDonald,Demian Maia,Decision - Unanimous,3,5:00,4,UFC 170: Rousey vs. McMann,2/22/14,3,0,0
UFC2014022204,Mike Pyle,Anthony Waldburger,KO/TKO,3,4:03,4,UFC 170: Rousey vs. McMann,2/22/14,4,0,0
UFC2014022205,Stephen Thompson,Robert Whittaker,KO/TKO,1,3:43,4,UFC 170: Rousey vs. McMann,2/22/14,5,0,0
UFC2014022206,Alexis Davis,Jessica Eye,Decision - Split,3,5:00,25,UFC 170: Rousey vs. McMann,2/22/14,6,0,0
UFC2014022207,Raphael Assuncao,Pedro Munhoz,Decision - Unanimous,3,5:00,7,UFC 170: Rousey vs. McMann,2/22/14,7,0,0
UFC2014022208,Aljamain Sterling,Cody Gibson,Decision - Unanimous,3,5:00,7,UFC 170: Rousey vs. McMann,2/22/14,8,0,0
UFC2014022209,Zach Makovsky,Josh Sampo,Decision - Unanimous,3,5:00,8,UFC 170: Rousey vs. McMann,2/22/14,9,0,0
UFC2014022210,Erik Koch,Rafaello Oliveira,KO/TKO,1,1:24,5,UFC 170: Rousey vs. McMann,2/22/14,10,0,0
UFC2014022211,Ernest Chavez,Yosdenis Cedeno,Decision - Split,3,5:00,5,UFC 170: Rousey vs. McMann,2/22/14,11,0,0
UFC2014021501,Lyoto Machida,Gegard Mousasi,Decision - Unanimous,5,5:00,3,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,1,0,1
UFC2014021502,Ronaldo Souza,Francis Carmont,Decision - Unanimous,3,5:00,3,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,2,0,0
UFC2014021503,Erick Silva,Takenori Sato,KO/TKO,1,0:52,4,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,3,0,0
UFC2014021504,Nicholas Musoke,Viscardi Andrade,Decision - Unanimous,3,5:00,4,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,4,0,0
UFC2014021505,Charles Oliveira,Andy Ogle,Submission,3,2:40,6,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,5,0,0
UFC2014021506,Joe Proctor,Cristiano Marcello,Decision - Unanimous,3,5:00,5,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,6,0,0
UFC2014021507,Rodrigo Damm,Ivan Jorge,Decision - Unanimous,3,5:00,5,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,7,0,0
UFC2014021508,Francisco Trinaldo,Jesse Ronson,Decision - Split,3,5:00,5,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,8,0,0
UFC2014021509,Iuri Alcantara,Wilson Reis,Decision - Split,3,5:00,7,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,9,0,0
UFC2014021510,Felipe Arantes,Maximo Blanco,Decision - Unanimous,3,5:00,6,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,10,0,0
UFC2014021511,Ildemar Alcantara,Albert Tumenov,Decision - Split,3,5:00,4,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,11,0,0
UFC2014021512,Zubaira Tukhugov,Douglas Silva de Andrade,Decision - Unanimous,3,5:00,6,UFC Fight Night 36: Machida vs. Mousasi,2/15/14,12,0,0
UFC2014020101,Renan Barao,Urijah Faber,KO/TKO,1,3:42,7,UFC 169: Barao vs. Faber 2,2/1/14,1,1,1
UFC2014020102,Jose Aldo,Ricardo Lamas,Decision - Unanimous,5,5:00,6,UFC 169: Barao vs. Faber 2,2/1/14,2,1,1
UFC2014020103,Alistair Overeem,Frank Mir,Decision - Unanimous,3,5:00,1,UFC 169: Barao vs. Faber 2,2/1/14,3,0,0
UFC2014020104,Ali Bagautinov,John Lineker,Decision - Unanimous,3,5:00,8,UFC 169: Barao vs. Faber 2,2/1/14,4,0,0
UFC2014020105,Abel Trujillo,Jamie Varner,KO/TKO,2,2:32,5,UFC 169: Barao vs. Faber 2,2/1/14,5,0,0
UFC2014020106,Alan Patrick,John Makdessi,Decision - Unanimous,3,5:00,5,UFC 169: Barao vs. Faber 2,2/1/14,6,0,0
UFC2014020107,Chris Cariaso,Danny Martinez,Decision - Unanimous,3,5:00,8,UFC 169: Barao vs. Faber 2,2/1/14,7,0,0
UFC2014020108,Nick Catone,Tom Watson,Decision - Split,3,5:00,3,UFC 169: Barao vs. Faber 2,2/1/14,8,0,0
UFC2014020109,Al Iaquinta,Kevin Lee,Decision - Unanimous,3,5:00,5,UFC 169: Barao vs. Faber 2,2/1/14,9,0,0
UFC2014020110,Clint Hester,Andy Enz,Decision - Unanimous,3,5:00,3,UFC 169: Barao vs. Faber 2,2/1/14,10,0,0
UFC2014020111,Rashid Magomedov,Tony Martin,Decision - Unanimous,3,5:00,5,UFC 169: Barao vs. Faber 2,2/1/14,11,0,0
UFC2014020112,Neil Magny,Gasan Umalatov,Decision - Unanimous,3,5:00,4,UFC 169: Barao vs. Faber 2,2/1/14,12,0,0
UFC2014012501,Benson Henderson,Josh Thomson,Decision - Split,5,5:00,5,UFC on Fox 10: Henderson vs. Thomson,1/25/14,1,0,1
UFC2014012502,Stipe Miocic,Gabriel Gonzaga,Decision - Unanimous,3,5:00,1,UFC on Fox 10: Henderson vs. Thomson,1/25/14,2,0,0
UFC2014012503,Donald Cerrone,Adriano Martins,KO/TKO,1,4:40,5,UFC on Fox 10: Henderson vs. Thomson,1/25/14,3,0,0
UFC2014012504,Jeremy Stephens,Darren Elkins,Decision - Unanimous,3,5:00,6,UFC on Fox 10: Henderson vs. Thomson,1/25/14,4,0,0
UFC2014012505,Alex Caceres,Sergio Pettis,Submission,3,4:39,7,UFC on Fox 10: Henderson vs. Thomson,1/25/14,5,0,0
UFC2014012506,Eddie Wineland,Yves Jabouin,KO/TKO,2,4:16,7,UFC on Fox 10: Henderson vs. Thomson,1/25/14,6,0,0
UFC2014012507,Chico Camus,Yaotzin Meza,No Contest,3,5:00,7,UFC on Fox 10: Henderson vs. Thomson,1/25/14,7,0,0
UFC2014012508,Hugo Viana,Ramiro Hernandez,Decision - Unanimous,3,5:00,7,UFC on Fox 10: Henderson vs. Thomson,1/25/14,8,0,0
UFC2014012509,Daron Cruickshank,Mike Rio,KO/TKO,2,4:56,5,UFC on Fox 10: Henderson vs. Thomson,1/25/14,9,0,0
UFC2014012510,George Sullivan,Mike Rhodes,Decision - Unanimous,3,5:00,4,UFC on Fox 10: Henderson vs. Thomson,1/25/14,10,0,0
UFC2014012511,Nikita Krylov,Walt Harris,KO/TKO,1,0:25,1,UFC on Fox 10: Henderson vs. Thomson,1/25/14,11,0,0
UFC2014011501,Luke Rockhold,Constantinos Philippou,KO/TKO,1,2:31,3,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,1,0,1
UFC2014011502,Brad Tavares,Lorenz Larkin,Decision - Unanimous,3,5:00,3,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,2,0,0
UFC2014011503,TJ Dillashaw,Mike Easton,Decision - Unanimous,3,5:00,7,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,3,0,0
UFC2014011504,Yoel Romero,Derek Brunson,KO/TKO,3,3:23,3,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,4,0,0
UFC2014011505,John Moraga,Dustin Ortiz,Decision - Split,3,5:00,8,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,5,0,0
UFC2014011506,Cole Miller,Sam Sicilia,Submission,2,1:54,6,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,6,0,0
UFC2014011507,Ramsey Nijem,Justin Edwards,Decision - Unanimous,3,5:00,5,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,7,0,0
UFC2014011508,Elias Silverio,Isaac Vallie-Flagg,Decision - Unanimous,3,5:00,5,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,8,0,0
UFC2014011509,Trevor Smith,Brian Houston,Decision - Split,3,5:00,3,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,9,0,0
UFC2014011510,Louis Smolka,Alptekin Ozkilic,Decision - Unanimous,3,5:00,8,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,10,0,0
UFC2014011511,Vinc Pichel,Garett Whiteley,Decision - Unanimous,3,5:00,5,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,11,0,0
UFC2014011512,Beneil Dariush,Charlie Brenneman,Submission,1,1:45,5,UFC Fight Night 35: Rockhold vs. Philippou,1/15/14,12,0,0
UFC2014010401,Tarec Saffiedine,Hyun Gyu Lim,Decision - Unanimous,5,5:00,4,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,1,0,1
UFC2014010402,Tatsuya Kawajiri,Sean Soriano,Submission,2,0:50,6,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,2,0,0
UFC2014010403,Kiichi Kunimoto,Luiz Dutra,DQ,1,2:57,4,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,3,0,0
UFC2014010404,Kyung Ho Kang,Shunichi Shimizu,Submission,3,3:53,7,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,4,0,0
UFC2014010405,Max Holloway,Will Chope,KO/TKO,2,2:27,6,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,5,0,0
UFC2014010406,Katsunori Kikuno,Quinn Mulhern,Decision - Unanimous,3,5:00,5,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,6,0,0
UFC2014010407,Royston Wee,Dave Galera,Decision - Unanimous,3,5:00,7,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,7,0,0
UFC2014010408,Mairbeck Taisumov,Tae Hyun Bang,Decision - Unanimous,3,5:00,5,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,8,0,0
UFC2014010409,Dustin Kimura,Jon Delos Reyes,Submission,1,2:13,7,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,9,0,0
UFC2014010410,Russell Doane,Leandro Issa,Submission,2,4:59,7,UFC Fight Night 34: Saffiedine vs. Lim,1/4/14,10,0,0
UFC2013122801,Chris Weidman,Anderson Silva,KO/TKO,2,1:16,3,UFC 168: Weidman vs. Silva 2,12/28/13,1,1,1
UFC2013122802,Ronda Rousey,Miesha Tate,Submission,3,0:58,25,UFC 168: Weidman vs. Silva 2,12/28/13,2,1,1
UFC2013122803,Travis Browne,Josh Barnett,KO/TKO,1,1:00,1,UFC 168: Weidman vs. Silva 2,12/28/13,3,0,0
UFC2013122804,Jim Miller,Fabricio Camoes,Submission,1,3:42,5,UFC 168: Weidman vs. Silva 2,12/28/13,4,0,0
UFC2013122805,Dustin Poirier,Diego Brandao,KO/TKO,1,4:54,6,UFC 168: Weidman vs. Silva 2,12/28/13,5,0,0
UFC2013122806,Uriah Hall,Chris Leben,TKO - Doctor's Stoppage,1,5:00,3,UFC 168: Weidman vs. Silva 2,12/28/13,6,0,0
UFC2013122807,Michael Johnson,Gleison Tibau,KO/TKO,2,1:32,5,UFC 168: Weidman vs. Silva 2,12/28/13,7,0,0
UFC2013122808,Dennis Siver,Manvel Gamburyan,No Contest,3,5:00,6,UFC 168: Weidman vs. Silva 2,12/28/13,8,0,0
UFC2013122809,John Howard,Siyar Bahadurzada,Decision - Unanimous,3,5:00,4,UFC 168: Weidman vs. Silva 2,12/28/13,9,0,0
UFC2013122810,William Macario,Bobby Voelker,Decision - Unanimous,3,5:00,4,UFC 168: Weidman vs. Silva 2,12/28/13,10,0,0
UFC2013122811,Robert Peralta,Estevan Payan,KO/TKO,3,0:12,6,UFC 168: Weidman vs. Silva 2,12/28/13,11,0,0
UFC2013121401,Demetrious Johnson,Joseph Benavidez,KO/TKO,1,2:08,8,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,1,1,1
UFC2013121402,Urijah Faber,Michael McDonald,Submission,2,3:22,7,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,2,0,0
UFC2013121403,Chad Mendes,Nik Lentz,Decision - Unanimous,3,5:00,6,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,3,0,0
UFC2013121404,Joe Lauzon,Mac Danzig,Decision - Unanimous,3,5:00,5,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,4,0,0
UFC2013121405,Ryan LaFlare,Court McGee,Decision - Unanimous,3,5:00,4,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,5,0,0
UFC2013121406,Edson Barboza,Danny Castillo,Decision - Majority,3,5:00,5,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,6,0,0
UFC2013121407,Bobby Green,Pat Healy,Decision - Unanimous,3,5:00,5,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,7,0,0
UFC2013121408,Zach Makovsky,Scott Jorgensen,Decision - Unanimous,3,5:00,8,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,8,0,0
UFC2013121409,Sam Stout,Cody McKenzie,Decision - Unanimous,3,5:00,5,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,9,0,0
UFC2013121410,Abel Trujillo,Roger Bowling,KO/TKO,2,1:35,5,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,10,0,0
UFC2013121411,Alptekin Ozkilic,Darren Uyenoyama,Decision - Split,3,5:00,8,UFC on Fox 9: Johnson vs. Benavidez 2,12/14/13,11,0,0
UFC2013120601,Mark Hunt,Antonio Silva,Draw,5,5:00,1,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,1,0,1
UFC2013120602,Mauricio Rua,James Te Huna,KO/TKO,1,1:03,2,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,2,0,0
UFC2013120603,Ryan Bader,Anthony Perosh,Decision - Unanimous,3,5:00,2,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,3,0,0
UFC2013120604,Soa Palelei,Pat Barry,KO/TKO,1,2:09,1,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,4,0,0
UFC2013120605,Clint Hester,Dylan Andrews,TKO - Doctor's Stoppage,2,5:00,3,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,5,0,0
UFC2013120606,Bethe Correia,Julie Kedzie,Decision - Split,3,5:00,25,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,6,0,0
UFC2013120607,Takeya Mizugaki,Nam Phan,Decision - Unanimous,3,5:00,7,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,7,0,0
UFC2013120608,Caio Magalhaes,Nick Ring,Decision - Unanimous,3,5:00,3,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,8,0,0
UFC2013120609,Justin Scoggins,Richie Vaculik,KO/TKO,1,4:43,8,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,9,0,0
UFC2013120610,Krzysztof Jotko,Bruno Santos,Decision - Unanimous,3,5:00,3,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,10,0,0
UFC2013120611,Alex Garcia,Ben Wall,KO/TKO,1,0:43,4,UFC Fight Night 33: Hunt vs. Bigfoot,12/6/13,11,0,0
UFC2013113001,Nate Diaz,Gray Maynard,KO/TKO,1,2:38,5,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,1,0,0
UFC2013113002,Julianna Pena,Jessica Rakoczy,KO/TKO,1,4:59,25,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,2,0,0
UFC2013113003,Chris Holdsworth,Davey Grant,Submission,2,2:10,7,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,3,0,0
UFC2013113004,Jessamyn Duke,Peggy Morgan,Decision - Unanimous,3,5:00,25,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,4,0,0
UFC2013113005,Raquel Pennington,Roxanne Modafferi,Decision - Unanimous,3,5:00,25,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,5,0,0
UFC2013113006,Akira Corassani,Maximo Blanco,DQ,1,0:25,6,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,6,0,0
UFC2013113007,Tom Niinimaki,Rani Yahya,Decision - Split,3,5:00,6,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,7,0,0
UFC2013113008,Jared Rosholt,Walt Harris,Decision - Unanimous,3,5:00,1,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,8,0,0
UFC2013113009,Sean Spencer,Drew Dober,Decision - Unanimous,3,5:00,4,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,9,0,0
UFC2013113010,Josh Sampo,Ryan Benoit,Submission,2,4:31,8,The Ultimate Fighter 18: Team Rousey vs. Team Tate Finale,11/30/13,10,0,0
UFC2013111601,Georges St-Pierre,Johny Hendricks,Decision - Split,5,5:00,4,UFC 167: St-Pierre vs. Hendricks,11/16/13,1,1,1
UFC2013111602,Rashad Evans,Chael Sonnen,KO/TKO,1,4:05,2,UFC 167: St-Pierre vs. Hendricks,11/16/13,2,0,0
UFC2013111603,Robbie Lawler,Rory MacDonald,Decision - Split,3,5:00,4,UFC 167: St-Pierre vs. Hendricks,11/16/13,3,0,0
UFC2013111604,Tyron Woodley,Josh Koscheck,KO/TKO,1,4:38,4,UFC 167: St-Pierre vs. Hendricks,11/16/13,4,0,0
UFC2013111605,Ali Bagautinov,Timothy Elliott,Decision - Unanimous,3,5:00,8,UFC 167: St-Pierre vs. Hendricks,11/16/13,5,0,0
UFC2013111606,Donald Cerrone,Evan Dunham,Submission,2,3:49,5,UFC 167: St-Pierre vs. Hendricks,11/16/13,6,0,0
UFC2013111607,Thales Leites,Ed Herman,Decision - Unanimous,3,5:00,3,UFC 167: St-Pierre vs. Hendricks,11/16/13,7,0,0
